participant_group,round,player_name,team,team_code,position,effective_position,is_playing_xi,sub_order,captain_flag,vice_flag,fantasy_points_final,potm_bonus,points_multiplier,counted_points,counted_points_type,subbed_out,subbed_in,final_playing_xi,team_round,match_date,match_id,chip_converter,chip_best11,chip_flexicap,chip_matchwinner,points_breakdown_str
Group 4,7,Kuldeep Yadav,India,IND,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,0,0,0,0,DID NOT PLAY
Group 4,7,Usman Tariq,Pakistan,PAK,BOWL,BOWL,1,0,0,0,5.0,0,1,5.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,Dot balls: 3 → 3 | Economy Rate: 10.75 → -2 | Announced: 1 → 4
Group 4,7,Varun Chakaravarthy,India,IND,BOWL,BOWL,1,0,0,1,45.0,0,1,45.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,0,0,0,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 5 → 5 | Economy Rate: 10.0 → -2 | Announced: 1 → 4
Group 4,7,Johnson Charles,West Indies,WI,WK,WK,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,7,2026-03-01,1512770,0,0,0,0,DID NOT PLAY
Group 4,7,Jason Smith,South Africa,SA,BAT,BAT,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,7,2026-03-01,1512769,0,0,0,0,DID NOT PLAY
Group 4,7,Mitchell Marsh,Australia,AUS,AR,AR,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 4,7,Matthew Kuhnemann,Australia,AUS,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 5,7,Tilak Varma,India,IND,BAT,WK,1,0,1,0,63.0,0,2,126.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,1,0,0,0,Runs: 27 → 27 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 27 → 4 | Strike Rate: 180.0 → 6 | Announced: 1 → 4
Group 5,7,Mark Chapman,New Zealand,NZ,BAT,BAT,1,0,0,0,35.0,0,1,35.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,0,0,Runs: 15 → 15 | Fours: 2 → 8 | Catches: 1 → 8 | Announced: 1 → 4
Group 5,7,Sherfane Rutherford,West Indies,WI,BAT,BAT,1,0,0,0,32.0,0,1,32.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,0,0,0,0,Runs: 14 → 14 | Sixes: 1 → 6 | Catches: 1 → 8 | Announced: 1 → 4
Group 5,7,Cole McConchie,New Zealand,NZ,AR,AR,1,0,0,0,27.0,0,1,27.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,0,0,Runs: 14 → 14 | Fours: 2 → 8 | Dot balls: 1 → 1 | Announced: 1 → 4
Group 5,7,Corbin Bosch,South Africa,SA,AR,AR,1,0,0,0,84.0,0,1,84.0,PLAYING_XI,0,0,1,7,2026-03-01,1512769,0,0,0,0,Wickets: 2 → 60 | LBW/Bowled bonus: 2 → 16 | Dot balls: 6 → 6 | Economy Rate: 10.0 → -2 | Announced: 1 → 4
Group 5,7,Jamie Overton,England,ENG,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,0,0,DID NOT PLAY
Group 5,7,Kamindu Mendis,Sri Lanka,SL,AR,AR,1,0,0,0,13.0,0,1,13.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,Runs: 3 → 3 | Runout - indirect: 1 → 6 | Announced: 1 → 4
Group 5,7,Kwena Maphaka,South Africa,SA,BOWL,BOWL,1,0,0,0,92.0,0,1,92.0,PLAYING_XI,0,0,1,7,2026-03-01,1512769,0,0,0,0,Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Dot balls: 16 → 16 | Economy Rate: 5.25 → 4 | Announced: 1 → 4
Group 5,7,Maheesh Theekshana,Sri Lanka,SL,BOWL,BOWL,1,0,0,0,28.0,0,1,28.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,Dot balls: 8 → 8 | Catches: 2 → 16 | Announced: 1 → 4
Group 5,7,Mohammed Siraj,India,IND,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,0,0,0,0,DID NOT PLAY
Group 5,7,Shamar Joseph,West Indies,WI,BOWL,BOWL,1,0,0,0,70.0,0,1,70.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,0,0,0,0,Wickets: 2 → 60 | Dot balls: 8 → 8 | Economy Rate: 10.5 → -2 | Announced: 1 → 4
Group 5,7,Rahmanullah Gurbaz,Afghanistan,AFG,WK,WK,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 5,7,Travis Head,Australia,AUS,BAT,BAT,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 5,7,Glenn Maxwell,Australia,AUS,AR,AR,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 5,7,Ben Dwarshuis,Australia,AUS,BOWL,BOWL,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 6,7,Kamil Mishara,Sri Lanka,SL,WK,WK,1,0,0,0,68.0,0,1,68.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,Runs: 26 → 26 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 26 → 4 | Runout - indirect: 1 → 6 | Strike Rate: 173.33 → 6 | Announced: 1 → 4
Group 6,7,Abhishek Sharma,India,IND,AR,BAT,1,0,0,0,22.0,0,1,22.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,1,0,0,0,Runs: 10 → 10 | Fours: 2 → 8 | Announced: 1 → 4
Group 6,7,Dewald Brevis,South Africa,SA,BAT,BAT,1,0,0,0,96.0,0,1,96.0,PLAYING_XI,0,0,1,7,2026-03-01,1512769,0,0,0,0,Runs: 42 → 42 | Fours: 2 → 8 | Sixes: 4 → 24 | Runs milestone bonus: 42 → 4 | Catches: 1 → 8 | Strike Rate: 233.33 → 6 | Announced: 1 → 4
Group 6,7,Dushan Hemantha,Sri Lanka,SL,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,DID NOT PLAY
Group 6,7,Jacob Bethell,England,ENG,AR,AR,1,0,0,0,60.0,0,1,60.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,0,0,Runs: 21 → 21 | Fours: 4 → 16 | Dot balls: 1 → 1 | Catches: 2 → 16 | Strike Rate: 131.25 → 2 | Announced: 1 → 4
Group 6,7,Mohammad Nawaz,Pakistan,PAK,AR,AR,1,0,0,0,48.0,0,1,48.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,Duck: 0 → -2 | Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 2 → 2 | Catches: 1 → 8 | Economy Rate: 10.5 → -2 | Announced: 1 → 4
Group 6,7,Romario Shepherd,West Indies,WI,AR,AR,1,0,0,1,0.0,0,1,0.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,0,0,0,0,Dot balls: 2 → 2 | Economy Rate: 14.57 → -6 | Announced: 1 → 4
Group 6,7,Sam Curran,England,ENG,AR,AR,1,0,0,0,44.0,0,1,44.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,0,0,Runs: 24 → 24 | Fours: 2 → 8 | Sixes: 1 → 6 | Dot balls: 2 → 2 | Announced: 1 → 4
Group 6,7,Keshav Maharaj,South Africa,SA,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,7,2026-03-01,1512769,0,0,0,0,DID NOT PLAY
Group 6,7,Lockie Ferguson,New Zealand,NZ,BOWL,BOWL,0,1,0,0,41.0,0,1,41.0,PLAYING_XI,0,1,1,7,2026-02-27,1512767,0,0,0,0,Wickets: 1 → 30 | Dot balls: 7 → 7 | Announced: 1 → 4
Group 6,7,Lungi Ngidi,South Africa,SA,BOWL,BOWL,1,0,1,0,54.0,0,2,108.0,PLAYING_XI,0,0,1,7,2026-03-01,1512769,0,0,0,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 12 → 12 | Announced: 1 → 4
Group 6,7,Babar Azam,Pakistan,PAK,BAT,BAT,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,7,2026-02-28,1512768,0,0,0,0,DID NOT PLAY
Group 6,7,James Neesham,New Zealand,NZ,AR,AR,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,7,2026-02-27,1512767,0,0,0,0,DID NOT PLAY
Group 6,7,Mohammad Nabi,Afghanistan,AFG,AR,AR,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 6,7,Adam Zampa,Australia,AUS,BOWL,BOWL,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 6,7,Noor Ahmad,Afghanistan,AFG,BOWL,BOWL,0,5,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 7,7,Kusal Mendis,Sri Lanka,SL,WK,WK,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,1,0,DID NOT PLAY
Group 7,7,Finn Allen,New Zealand,NZ,BAT,BAT,1,0,0,0,59.0,0,1,59.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,1,0,Runs: 29 → 29 | Sixes: 3 → 18 | Runs milestone bonus: 29 → 4 | Strike Rate: 152.63 → 4 | Announced: 1 → 4
Group 7,7,Rachin Ravindra,New Zealand,NZ,AR,BAT,1,0,0,0,130.0,0,1,130.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,1,0,1,0,Runs: 11 → 11 | Fours: 1 → 4 | Wickets: 3 → 90 | 3-Wicket bonus: 3 → 4 | Dot balls: 11 → 11 | Economy Rate: 4.75 → 6 | Announced: 1 → 4
Group 7,7,Suryakumar Yadav,India,IND,BAT,BAT,1,0,0,0,40.0,0,1,40.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,0,0,1,0,Runs: 18 → 18 | Fours: 1 → 4 | Sixes: 1 → 6 | Catches: 1 → 8 | Announced: 1 → 4
Group 7,7,Glenn Phillips,New Zealand,NZ,AR,AR,1,0,0,0,122.0,0,1,122.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,1,0,Runs: 39 → 39 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 39 → 4 | Wickets: 1 → 30 | Dot balls: 7 → 7 | Catches: 2 → 16 | Strike Rate: 139.29 → 2 | Economy Rate: 10.75 → -2 | Announced: 1 → 4
Group 7,7,Hardik Pandya,India,IND,AR,AR,1,0,0,0,68.0,0,1,68.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,0,0,1,0,Runs: 17 → 17 | Fours: 2 → 8 | Wickets: 1 → 30 | Dot balls: 11 → 11 | Economy Rate: 10.0 → -2 | Announced: 1 → 4
Group 7,7,Salman Agha,Pakistan,PAK,AR,AR,0,1,0,0,2.0,0,1,2.0,PLAYING_XI,0,1,1,7,2026-02-28,1512768,0,0,1,0,Duck: 0 → -2 | Announced: 1 → 4
Group 7,7,Shadab Khan,Pakistan,PAK,AR,AR,1,0,0,0,11.0,0,1,11.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,1,0,Runs: 7 → 7 | Fours: 1 → 4 | Dot balls: 2 → 2 | Economy Rate: 16.5 → -6 | Announced: 1 → 4
Group 7,7,Will Jacks,England,ENG,AR,AR,1,0,0,0,207.0,50,2,414.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,1,0,Runs: 32 → 32 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 32 → 4 | Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Dot balls: 9 → 9 | Catches: 1 → 8 | Strike Rate: 177.78 → 6 | Economy Rate: 5.75 → 4 | Announced: 1 → 4
Group 7,7,Adil Rashid,England,ENG,BOWL,BOWL,1,0,0,0,76.0,0,1,76.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,1,0,Wickets: 2 → 60 | Dot balls: 12 → 12 | Announced: 1 → 4
Group 7,7,Dushmantha Chameera,Sri Lanka,SL,BOWL,BOWL,1,0,0,0,40.0,0,1,40.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,1,0,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 4 → 4 | Economy Rate: 12.0 → -6 | Announced: 1 → 4
Group 7,7,Josh Inglis,Australia,AUS,WK,WK,0,6,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,1,0,DID NOT PLAY
Group 7,7,Ben Duckett,England,ENG,BAT,BAT,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,7,2026-02-27,1512767,0,0,1,0,DID NOT PLAY
Group 7,7,George Linde,South Africa,SA,AR,AR,0,5,0,0,90.0,0,1,0.0,SUB,0,0,0,7,2026-03-01,1512769,0,0,1,0,Runs: 30 → 30 | Fours: 2 → 8 | Sixes: 1 → 6 | Runs milestone bonus: 30 → 4 | Wickets: 1 → 30 | Dot balls: 6 → 6 | Strike Rate: 142.86 → 2 | Announced: 1 → 4
Group 7,7,Saim Ayub,Pakistan,PAK,AR,AR,1,0,0,0,8.0,0,1,0.0,SUB,1,0,0,7,2026-02-28,1512768,0,0,1,0,Catches: 1 → 8
Group 7,7,Kagiso Rabada,South Africa,SA,BOWL,BOWL,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,7,2026-03-01,1512769,0,0,1,0,DID NOT PLAY
Group 7,7,Kyle Jamieson,New Zealand,NZ,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,7,2026-02-27,1512767,0,0,1,0,DID NOT PLAY
Group 8,7,Quinton de Kock,South Africa,SA,WK,WK,1,0,1,0,2.0,0,2,4.0,PLAYING_XI,0,0,1,7,2026-03-01,1512769,0,0,0,1,Duck: 0 → -2 | Announced: 1 → 4
Group 8,7,Ryan Rickelton,South Africa,SA,WK,WK,1,0,0,0,65.0,0,1,65.0,PLAYING_XI,0,0,1,7,2026-03-01,1512769,0,0,0,0,Runs: 31 → 31 | Sixes: 4 → 24 | Runs milestone bonus: 31 → 4 | Strike Rate: 140.91 → 2 | Announced: 1 → 4
Group 8,7,Harry Brook,England,ENG,BAT,BAT,1,0,0,1,52.0,0,1,52.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,0,0,Runs: 26 → 26 | Fours: 3 → 12 | Sixes: 1 → 6 | Runs milestone bonus: 26 → 4 | Announced: 1 → 4
Group 8,7,Shimron Hetmyer,West Indies,WI,BAT,BAT,1,0,0,0,85.0,0,1,85.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,0,0,0,0,Runs: 27 → 27 | Fours: 1 → 4 | Sixes: 2 → 12 | Runs milestone bonus: 27 → 4 | Catches: 3 → 24 | 3-catches bonus: 3 → 4 | Strike Rate: 225.0 → 6 | Announced: 1 → 4
Group 8,7,Dasun Shanaka,Sri Lanka,SL,AR,AR,1,0,0,0,220.0,0,1,220.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,Runs: 76 → 76 | Fours: 2 → 8 | Sixes: 8 → 48 | Runs milestone bonus: 76 → 12 | Wickets: 2 → 60 | Dot balls: 8 → 8 | Strike Rate: 245.16 → 6 | Economy Rate: 10.5 → -2 | Announced: 1 → 4
Group 8,7,Liam Dawson,England,ENG,AR,AR,1,0,0,0,41.0,0,1,41.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,0,0,Wickets: 1 → 30 | Dot balls: 7 → 7 | Announced: 1 → 4
Group 8,7,Rehan Ahmed,England,ENG,AR,AR,1,0,0,0,110.0,0,1,110.0,PLAYING_XI,0,0,1,7,2026-02-27,1512767,0,0,0,0,Runs: 19 → 19 | Fours: 1 → 4 | Sixes: 2 → 12 | Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Dot balls: 3 → 3 | Announced: 1 → 4
Group 8,7,Abrar Ahmed,Pakistan,PAK,BOWL,BOWL,1,0,0,0,137.0,0,1,137.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,Wickets: 3 → 90 | LBW/Bowled bonus: 3 → 24 | 3-Wicket bonus: 3 → 4 | Dot balls: 11 → 11 | Economy Rate: 5.75 → 4 | Announced: 1 → 4
Group 8,7,Dilshan Madushanka,Sri Lanka,SL,BOWL,BOWL,1,0,0,0,129.0,0,1,129.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,Wickets: 3 → 90 | LBW/Bowled bonus: 1 → 8 | 3-Wicket bonus: 3 → 4 | Dot balls: 11 → 11 | Runout - indirect: 2 → 12 | Announced: 1 → 4
Group 8,7,Roston Chase,West Indies,WI,AR,BOWL,1,0,0,0,81.0,0,1,81.0,PLAYING_XI,0,0,1,7,2026-03-01,1512770,1,0,0,0,Runs: 40 → 40 | Fours: 5 → 20 | Sixes: 1 → 6 | Runs milestone bonus: 40 → 4 | Dot balls: 3 → 3 | Strike Rate: 160.0 → 4 | Announced: 1 → 4
Group 8,7,Shaheen Afridi,Pakistan,PAK,BOWL,BOWL,1,0,0,0,47.0,0,1,47.0,PLAYING_XI,0,0,1,7,2026-02-28,1512768,0,0,0,0,Runs: 4 → 4 | Fours: 1 → 4 | Wickets: 1 → 30 | Dot balls: 11 → 11 | Economy Rate: 12.0 → -6 | Announced: 1 → 4
Group 8,7,Devon Conway,New Zealand,NZ,WK,WK,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,7,2026-02-27,1512767,0,0,0,0,DID NOT PLAY
Group 8,7,Darwish Rasooli,Afghanistan,AFG,BAT,BAT,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 8,7,Cameron Green,Australia,AUS,AR,AR,0,6,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 8,7,Cooper Connolly,Australia,AUS,AR,AR,0,5,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 8,7,Luke Wood,England,ENG,BOWL,BOWL,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,7,2026-02-27,1512767,0,0,0,0,DID NOT PLAY
Group 8,7,Mujeeb Ur Rahman,Afghanistan,AFG,BOWL,BOWL,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,7,,nan,0,0,0,0,DID NOT PLAY
Group 1,8,Sanju Samson,India,IND,WK,WK,1,0,1,0,241.0,50,6,1446.0,PLAYING_XI,0,0,1,8,2026-03-05,1512772,0,0,0,1,Runs: 89 → 89 | Fours: 8 → 32 | Sixes: 7 → 42 | Runs milestone bonus: 89 → 12 | Runout - indirect: 1 → 6 | Strike Rate: 211.9 → 6 | Announced: 1 → 4
Group 1,8,Tim Seifert,New Zealand,NZ,WK,WK,1,0,0,0,116.0,0,1,116.0,PLAYING_XI,0,0,1,8,2026-03-04,1512771,0,0,0,0,Runs: 58 → 58 | Fours: 7 → 28 | Sixes: 2 → 12 | Runs milestone bonus: 58 → 8 | Strike Rate: 175.76 → 6 | Announced: 1 → 4
Group 1,8,Brandon King,West Indies,WI,BAT,BAT,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 1,8,Steven Smith,Australia,AUS,BAT,BAT,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 1,8,Tristan Stubbs,South Africa,SA,WK,BAT,1,0,0,0,51.0,0,1,51.0,PLAYING_XI,0,0,1,8,2026-03-04,1512771,1,0,0,0,Runs: 29 → 29 | Fours: 2 → 8 | Sixes: 1 → 6 | Runs milestone bonus: 29 → 4 | Announced: 1 → 4
Group 1,8,Axar Patel,India,IND,AR,AR,1,0,0,0,62.0,0,1,62.0,PLAYING_XI,0,0,1,8,2026-03-05,1512772,0,0,0,0,Runs: 2 → 2 | Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 6 → 6 | Catches: 2 → 16 | Economy Rate: 11.67 → -4 | Announced: 1 → 4
Group 1,8,Charith Asalanka,Sri Lanka,SL,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 1,8,Jason Holder,West Indies,WI,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 1,8,Marco Jansen,South Africa,SA,AR,AR,1,0,0,0,108.0,0,1,108.0,PLAYING_XI,0,0,1,8,2026-03-04,1512771,0,0,0,0,Runs: 55 → 55 | Fours: 2 → 8 | Sixes: 5 → 30 | Runs milestone bonus: 55 → 8 | Dot balls: 3 → 3 | Strike Rate: 183.33 → 6 | Economy Rate: 18.71 → -6 | Announced: 1 → 4
Group 1,8,Anrich Nortje,South Africa,SA,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,2026-03-04,1512771,0,0,0,0,DID NOT PLAY
Group 1,8,Nathan Ellis,Australia,AUS,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 1,8,Sediqullah Atal,Afghanistan,AFG,BAT,BAT,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,8,,nan,0,0,0,0,DID NOT PLAY
Group 1,8,Marcus Stoinis,Australia,AUS,AR,AR,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,8,,nan,0,0,0,0,DID NOT PLAY
Group 1,8,Naseem Shah,Pakistan,PAK,BOWL,BOWL,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,8,,nan,0,0,0,0,DID NOT PLAY
Group 1,8,Xavier Bartlett,Australia,AUS,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,8,,nan,0,0,0,0,DID NOT PLAY
Group 2,8,Philip Salt,England,ENG,WK,WK,1,0,0,0,29.0,0,1,29.0,PLAYING_XI,0,0,1,8,2026-03-05,1512772,0,0,0,0,Runs: 5 → 5 | Fours: 1 → 4 | Catches: 2 → 16 | Announced: 1 → 4
Group 2,8,Tom Banton,England,ENG,WK,WK,1,0,0,0,37.0,0,1,37.0,PLAYING_XI,0,0,1,8,2026-03-05,1512772,0,0,0,0,Runs: 17 → 17 | Fours: 1 → 4 | Sixes: 2 → 12 | Announced: 1 → 4
Group 2,8,Fakhar Zaman,Pakistan,PAK,BAT,BAT,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 2,8,Ishan Kishan,India,IND,WK,BAT,1,0,1,0,81.0,0,2,162.0,PLAYING_XI,0,0,1,8,2026-03-05,1512772,1,0,0,1,Runs: 39 → 39 | Fours: 4 → 16 | Sixes: 2 → 12 | Runs milestone bonus: 39 → 4 | Strike Rate: 216.67 → 6 | Announced: 1 → 4
Group 2,8,Matt Renshaw,Australia,AUS,BAT,BAT,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 2,8,Rinku Singh,India,IND,BAT,BAT,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,2026-03-05,1512772,0,0,0,0,DID NOT PLAY
Group 2,8,Daryl Mitchell,New Zealand,NZ,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,2026-03-04,1512771,0,0,0,0,DID NOT PLAY
Group 2,8,Gudakesh Motie,West Indies,WI,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 2,8,Arshdeep Singh,India,IND,BOWL,BOWL,1,0,0,0,36.0,0,1,36.0,PLAYING_XI,0,0,1,8,2026-03-05,1512772,0,0,0,0,Wickets: 1 → 30 | Dot balls: 8 → 8 | Economy Rate: 12.75 → -6 | Announced: 1 → 4
Group 2,8,Fazalhaq Farooqi,Afghanistan,AFG,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 2,8,Jacob Duffy,New Zealand,NZ,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,2026-03-04,1512771,0,0,0,0,DID NOT PLAY
Group 2,8,Sahibzada Farhan,Pakistan,PAK,WK,WK,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,8,,nan,0,0,0,0,DID NOT PLAY
Group 2,8,Shai Hope,West Indies,WI,WK,WK,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,8,,nan,0,0,0,0,DID NOT PLAY
Group 2,8,Quentin Sampson,West Indies,WI,AR,AR,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,8,,nan,0,0,0,0,DID NOT PLAY
Group 2,8,Matthew Forde,West Indies,WI,BOWL,BOWL,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,8,,nan,0,0,0,0,DID NOT PLAY
Group 3,8,Jos Buttler,England,ENG,WK,WK,1,0,0,0,75.0,0,1,75.0,PLAYING_XI,0,0,1,8,2026-03-05,1512772,0,0,0,0,Runs: 25 → 25 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 25 → 4 | Stumpings: 1 → 12 | Runout - indirect: 1 → 6 | Strike Rate: 147.06 → 2 | Announced: 1 → 4
Group 3,8,David Miller,South Africa,SA,BAT,BAT,1,0,0,0,10.0,0,1,10.0,PLAYING_XI,0,0,1,8,2026-03-04,1512771,0,0,0,0,Runs: 6 → 6 | Announced: 1 → 4
Group 3,8,Ibrahim Zadran,Afghanistan,AFG,BAT,BAT,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 3,8,Azmatullah Omarzai,Afghanistan,AFG,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 3,8,Dunith Wellalage,Sri Lanka,SL,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 3,8,Gulbadin Naib,Afghanistan,AFG,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 3,8,Akeal Hosein,West Indies,WI,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,,nan,0,0,0,0,DID NOT PLAY
Group 3,8,Ish Sodhi,New Zealand,NZ,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,8,2026-03-04,1512771,0,0,0,0,DID NOT PLAY
Group 3,8,Jasprit Bumrah,India,IND,BOWL,BOWL,1,0,1,0,42.0,0,2,84.0,PLAYING_XI,0,0,1,8,2026-03-05,1512772,0,0,0,1,Wickets: 1 → 30 | Dot balls: 8 → 8 | Announced: 1 → 4
